"X.1","Str","StrNo","ZIP","X","price","size","rooms","Isfloor_0","Isfloor_1","Isfloor_2","Isfloor_3","Isfloor_4","Isfloor_5","Isfloor_6","Isfloor_7_10","Isfloor_11_15","Isfloor_16_20","free_sofort","free_vermietet","Condition_Erstbezug","Condition_ErstbezugnachSanierung","Condition_Renovierungsbedürftig","Condition_Gepflegt","Condition_Modernisiert","Condition_NachVereinbarung","Condition_Neuwertig","Condition_Saniert","Condition_Vollständigrenoviert","renovation_2016","renovation_2013_2105","renovation_2010_2012","renovation_200x","renovation_199x","renovation_1945_1989","renovation_before1945","Type_Dachgeschoss","Type_Erdgeschosswohnung","Type_Etagenwohnung","Type_Hochparterre","Type_Loft","Type_Maisonette","Type_Penthouse","Type_Sonstige","Type_Souterrain","Type_Terrassenwohnung","year_after2017","year2016","year2010_2015","year200x","year199x","year197x_198x","year1945_195x_196x","year190x_1944","year_before1900","HeatingType_Blockheizkraftwerke","HeatingType_ElektroHeizung","HeatingType_Etagenheizung","HeatingType_Fernwärme","HeatingType_Fußbodenheizung","HeatingType_GasHeizung","HeatingType_HolzPelletheizung","HeatingType_Nachtspeicheröfen","HeatingType_Ofenheizung","HeatingType_ÖlHeizung","HeatingType_Wärmepumpe","HeatingType_Zentralheizung","elevator","kitchen","steps","garden","balcony","basement","toilette","parking_Außenstellplatz","parking_Carport","parking_Duplex","parking_Garage","parking_Parkhaus","parking_Tiefgarage","ID","busMin","busRad500","busRad1000","busRad5000","docMin","docRad500","docRad1000","smMin","smRad500","smRad1000","smRad5000","foodMin","foodRad500","foodRad1000","parkMin","parkRad500","parkRad1000","parkRad5000","schoolMin","schoolRad500","schoolRad1000","trainMin","trainRad500","trainRad1000","trainRad5000","airMin","airRad10000","airRad25000","uniMin","uniRad1000","uniRad10000","uniRad25000","collegeMin","collegeRad1000","collegeRad10000","collegeRad25000","artSchoolMin","artSchoolRad1000","artSchoolRad10000","artSchoolRad25000","musicSchoolMin","musicSchoolRad1000","musicSchoolRad10000","musicSchoolRad25000","Ort","Einwohner","Einwohner..","Haushalte","Haushalte..","Haushaltsgröße.ø","Singlehaushalte","Singlehaushalte..","Singlehaushalte.Index","Mehrpersonenhaushalte.ohne.Kinder","Mehrpersonenhaushalte.ohne.Kinder..","Mehrpersonenhaushalte.ohne.Kinder.Index","Mehrpersonenhaushalte.mit.Kindern","Mehrpersonenhaushalte.mit.Kindern..","Mehrpersonenhaushalte.mit.Kindern.Index","Ausländerhaushalte","Ausländerhaushalte..","Ausländerhaushalte.Index","Haushaltsvorstand.bis.unter.30.Jahre","Haushaltsvorstand.bis.unter.30.Jahre..","Haushaltsvorstand.bis.unter.30.Jahre.Index","Haushaltsvorstand.30.bis.unter.40.Jahre","Haushaltsvorstand.30.bis.unter.40.Jahre..","Haushaltsvorstand.30.bis.unter.40.Jahre.Index","Haushaltsvorstand.40.bis.unter.50.Jahre","Haushaltsvorstand.40.bis.unter.50.Jahre..","Haushaltsvorstand.40.bis.unter.50.Jahre.Index","Haushaltsvorstand.50.bis.unter.60.Jahre","Haushaltsvorstand.50.bis.unter.60.Jahre..","Haushaltsvorstand.50.bis.unter.60.Jahre.Index","Haushaltsvorstand.60.Jahre.und.älter","Haushaltsvorstand.60.Jahre.und.älter..","Haushaltsvorstand.60.Jahre.und.älter.Index","Haushaltsvorstand.Alter.ø","Haushaltseinkommen.bis.unter.1100..","Haushaltseinkommen.bis.unter.1100....","Haushaltseinkommen.bis.unter.1100...Index","Haushaltseinkommen.1100.bis.unter.1500..","Haushaltseinkommen.1100.bis.unter.1500....","Haushaltseinkommen.1100.bis.unter.1500...Index","Haushaltseinkommen.1500.bis.unter.2000..","Haushaltseinkommen.1500.bis.unter.2000....","Haushaltseinkommen.1500.bis.unter.2000...Index","Haushaltseinkommen.2000.bis.unter.2600..","Haushaltseinkommen.2000.bis.unter.2600....","Haushaltseinkommen.2000.bis.unter.2600...Index","Haushaltseinkommen.2600.bis.unter.4000..","Haushaltseinkommen.2600.bis.unter.4000....","Haushaltseinkommen.2600.bis.unter.4000...Index","Haushaltseinkommen.4000.bis.unter.7500..","Haushaltseinkommen.4000.bis.unter.7500....","Haushaltseinkommen.4000.bis.unter.7500...Index","Haushaltseinkommen.7500...und.mehr","Haushaltseinkommen.7500...und.mehr..","Haushaltseinkommen.7500...und.mehr.Index","Wohngebäude","Wohn..und.Gewerbegebäude","Gewerbegebäude","X1.2.Familienhäuser","X1.2.Familienhäuser..","X1.2.Familienhäuser.pro.Wohngebäude.Index","X3.6.Familienhäuser","X3.6.Familienhäuser..","X3.6.Familienhäuser.pro.Wohngebäude.Index","X7.19.Familienhäuser","X7.19.Familienhäuser..","X7.19.Familienhäuser.pro.Wohngebäude.Index","X20.und.mehr.Familienhäuser","X20.und.mehr.Familienhäuser..","X20.und.mehr.Familienhäuser.pro.Wohngebäude.Index","AddressIncomplete","lng","lat","lineID"
5005,"Stresemannstr. ","34",10963,4965,129000,39.45,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91125347,0.0436855819355515,6,20,20,0.0403713241428948,20,20,0.0737320948068037,10,20,20,0.012122998089376,20,20,0.219742918043389,3,6,20,0.109794427363768,16,20,0.502636853071015,0,2,20,8.77460295469034,1,3,0.807940972923967,0,1,3,0.68094669979232,0,3,20,0.807940972923967,0,1,3,1.45574380492357,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.38755,52.5008,1107
5006,"Hallesche Str. ","2-4",10963,4978,459500,80.86,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,89984424,0.2272500641962,8,20,20,0.24390680127103,20,20,0.14201816723857,10,20,20,0.0745130459638092,20,20,0.138020878698945,3,12,20,0.0743543743857257,17,20,0.311886799587124,2,2,20,8.58388585074671,1,3,0.610915708215103,0,1,3,0.610915708215103,0,3,21,0.610915708215103,0,1,3,1.45890508805382,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3828397,52.5014157,1108
5008,"Hallesche Str. ","6a",10963,4957,283000,57.19,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,90144220,0.209982403291155,7,20,20,0.202133223251319,12,20,0.178317878972817,9,20,20,0.0356793947522878,20,20,0.0987052744764293,3,12,20,0.0730164915927224,12,20,0.209982403291155,2,4,20,8.47646398853536,1,3,0.503863591329706,0,1,3,0.503863591329706,0,2,21,0.503863591329706,0,1,3,1.42890943372478,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3830606,52.5017938,1109
5009,"Stresemannstr. ","0",10963,4986,169000,57.5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,91389939,0.112969309090216,7,20,20,0.0543293226689038,20,20,0.201390006689181,9,20,20,0.0262766380372578,20,20,0.27005671561124,2,7,20,0.197028523651023,14,20,0.651759363729786,0,2,20,8.92740238186551,1,3,0.954930651359434,0,1,2,0.668232109249456,0,3,20,0.954930651359434,0,1,2,1.60404609318202,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3884551,52.499378,1110
5010,"Hallesche Str. ","2-4",10963,4955,449500,79.89,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,89629520,0.2272500641962,8,20,20,0.24390680127103,20,20,0.14201816723857,10,20,20,0.0745130459638092,20,20,0.138020878698945,3,12,20,0.0743543743857257,17,20,0.311886799587124,2,2,20,8.58388585074671,1,3,0.610915708215103,0,1,3,0.610915708215103,0,3,21,0.610915708215103,0,1,3,1.45890508805382,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3828397,52.5014157,1111
5011,"Stresemannstr. ","34",10963,4964,199000,56,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88585305,0.0436855819355515,6,20,20,0.0403713241428948,20,20,0.0737320948068037,10,20,20,0.012122998089376,20,20,0.219742918043389,3,6,20,0.109794427363768,16,20,0.502636853071015,0,2,20,8.77460295469034,1,3,0.807940972923967,0,1,3,0.68094669979232,0,3,20,0.807940972923967,0,1,3,1.45574380492357,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.38755,52.5008,1112
5012,"Stresemannstr. ","0",10963,4942,149000,39.4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89831218,0.112969309090216,7,20,20,0.0543293226689038,20,20,0.201390006689181,9,20,20,0.0262766380372578,20,20,0.27005671561124,2,7,20,0.197028523651023,14,20,0.651759363729786,0,2,20,8.92740238186551,1,3,0.954930651359434,0,1,2,0.668232109249456,0,3,20,0.954930651359434,0,1,2,1.60404609318202,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3884551,52.499378,1113
5013,"Hallesche Str. ","2-4",10963,4989,419500,73.37,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,89630273,0.2272500641962,8,20,20,0.24390680127103,20,20,0.14201816723857,10,20,20,0.0745130459638092,20,20,0.138020878698945,3,12,20,0.0743543743857257,17,20,0.311886799587124,2,2,20,8.58388585074671,1,3,0.610915708215103,0,1,3,0.610915708215103,0,3,21,0.610915708215103,0,1,3,1.45890508805382,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3828397,52.5014157,1114
5014,"Hallesche Str. ","2-4",10963,4975,249500,45.7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,89629322,0.2272500641962,8,20,20,0.24390680127103,20,20,0.14201816723857,10,20,20,0.0745130459638092,20,20,0.138020878698945,3,12,20,0.0743543743857257,17,20,0.311886799587124,2,2,20,8.58388585074671,1,3,0.610915708215103,0,1,3,0.610915708215103,0,3,21,0.610915708215103,0,1,3,1.45890508805382,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3828397,52.5014157,1115
5015,"Stresemannstr. ","34",10963,4941,199000,62.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88904225,0.0436855819355515,6,20,20,0.0403713241428948,20,20,0.0737320948068037,10,20,20,0.012122998089376,20,20,0.219742918043389,3,6,20,0.109794427363768,16,20,0.502636853071015,0,2,20,8.77460295469034,1,3,0.807940972923967,0,1,3,0.68094669979232,0,3,20,0.807940972923967,0,1,3,1.45574380492357,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.38755,52.5008,1116
5016,"Stresemannstr. ","34",10963,4970,159000,54,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90395790,0.0436855819355515,6,20,20,0.0403713241428948,20,20,0.0737320948068037,10,20,20,0.012122998089376,20,20,0.219742918043389,3,6,20,0.109794427363768,16,20,0.502636853071015,0,2,20,8.77460295469034,1,3,0.807940972923967,0,1,3,0.68094669979232,0,3,20,0.807940972923967,0,1,3,1.45574380492357,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.38755,52.5008,1117
5017,"Hallesche Str. ","2-4",10963,4971,399500,73.37,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,89629703,0.2272500641962,8,20,20,0.24390680127103,20,20,0.14201816723857,10,20,20,0.0745130459638092,20,20,0.138020878698945,3,12,20,0.0743543743857257,17,20,0.311886799587124,2,2,20,8.58388585074671,1,3,0.610915708215103,0,1,3,0.610915708215103,0,3,21,0.610915708215103,0,1,3,1.45890508805382,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3828397,52.5014157,1118
5018,"Hallesche Str. ","2-4",10963,4968,249500,45.7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,89938675,0.2272500641962,8,20,20,0.24390680127103,20,20,0.14201816723857,10,20,20,0.0745130459638092,20,20,0.138020878698945,3,12,20,0.0743543743857257,17,20,0.311886799587124,2,2,20,8.58388585074671,1,3,0.610915708215103,0,1,3,0.610915708215103,0,3,21,0.610915708215103,0,1,3,1.45890508805382,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3828397,52.5014157,1119
5019,"Stresemannstr. ","0",10963,4959,169000,59,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,89855212,0.112969309090216,7,20,20,0.0543293226689038,20,20,0.201390006689181,9,20,20,0.0262766380372578,20,20,0.27005671561124,2,7,20,0.197028523651023,14,20,0.651759363729786,0,2,20,8.92740238186551,1,3,0.954930651359434,0,1,2,0.668232109249456,0,3,20,0.954930651359434,0,1,2,1.60404609318202,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3884551,52.499378,1120
5020,"Stresemannstr. ","0",10963,4951,199000,56,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,91389873,0.112969309090216,7,20,20,0.0543293226689038,20,20,0.201390006689181,9,20,20,0.0262766380372578,20,20,0.27005671561124,2,7,20,0.197028523651023,14,20,0.651759363729786,0,2,20,8.92740238186551,1,3,0.954930651359434,0,1,2,0.668232109249456,0,3,20,0.954930651359434,0,1,2,1.60404609318202,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.3884551,52.499378,1121
5021,"Stresemannstr. ","34",10963,4974,129000,39.45,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90408542,0.0436855819355515,6,20,20,0.0403713241428948,20,20,0.0737320948068037,10,20,20,0.012122998089376,20,20,0.219742918043389,3,6,20,0.109794427363768,16,20,0.502636853071015,0,2,20,8.77460295469034,1,3,0.807940972923967,0,1,3,0.68094669979232,0,3,20,0.807940972923967,0,1,3,1.45574380492357,0,0,1,"Berlin-10963",13060,0.159752221,7100,0.178455311,1.83943662,3606,50.78873239,127.2555501,1733,24.4084507,78.28360378,1761,24.8028169,85.79421141,1967,27.70422535,335.0980684,1674,23.57746479,202.7457778,1447,20.38028169,138.6994991,1720,24.22535211,116.4045464,1159,16.32394366,91.97997379,1100,15.49295775,44.11628263,44.79099789,2807,39.53521127,278.5335632,1640,23.09859155,196.4293336,1244,17.52112676,120.3637311,837,11.78873239,81.80479073,399,5.61971831,24.58309229,163,2.295774648,12.24117417,10,0.14084507,4.065431049,613,19,45,27,4.4045677,5.306164954,250,40.78303426,368.7824586,229,37.35725938,681.7809069,107,17.45513866,3850.615874,0,13.38755,52.5008,1122
